split,task,seed,controller,mean_compute_us,tracking_rmse,mean_regret,mean_cost,hard_violations,mean_recovery_steps,recovery_censored,recovery_events,recovery_fraction,recall_regret,reacquisition_regret,effect_discrimination,effect_target_correlation,mean_node_homogeneity,mean_temporal_action_cosine,external_pass
heldout,switching_memory,1017,self_model_reset,315.63403125,0.0638575379300253,0.004074761234721092,13.118320656569539,0,1.4,0,5,1.0,0.014048550126471741,9.348229757889176e-05,0.5235285538185165,0.9771643890102388,0.9607027990440016,0.9883526299848949,True
heldout,switching_memory,1018,self_model_reset,439.59208333333333,0.05751513129490281,0.0033048527134309537,14.604060244017182,0,0.8,0,5,1.0,0.012403179765445208,0.0001048032837499839,0.5318491181783193,0.981197343331101,0.968514650901651,0.9896699722885677,True
heldout,switching_memory,1019,self_model_reset,373.1468645833333,0.06251820437367565,0.0039055311681234044,13.450145141211971,0,1.2,0,5,1.0,0.012422142349523758,9.952020940213801e-05,0.5266512113304762,0.9778417633863713,0.9585163257092293,0.9874785824203975,True
heldout,switching_memory,1020,self_model_reset,395.54828125,0.05943824741361326,0.0035299511555185446,13.214302318454907,0,1.0,0,5,1.0,0.015101448755286203,0.00010538812891606065,0.5296527524727553,0.97998398062837,0.9631489764887263,0.9857938003247758,False
heldout,switching_memory,1021,self_model_reset,359.5896145833333,0.05738790373580836,0.0032903213413378683,13.339773275654702,0,0.8,0,5,1.0,0.012342285128929112,9.325188136861339e-05,0.529232384748512,0.9814863782139499,0.9664689965076096,0.9868088780139712,True
heldout,switching_memory,1022,self_model_reset,378.72634375,0.059876657191269576,0.0035822461821595733,12.546889526859864,0,1.0,0,5,1.0,0.012498310910763415,9.039606136424673e-05,0.5262653286432553,0.9798620575956866,0.9619020690905447,0.9867211216493437,True
heldout,switching_memory,1023,self_model_reset,390.1232083333333,0.05666067423526764,0.0032075100375722164,13.108232640784172,0,0.8,0,5,1.0,0.012788844871726258,0.00010102309427976589,0.5294149521179325,0.9822349386418769,0.9656546491196142,0.9867899731739261,True
heldout,switching_memory,1024,self_model_reset,355.7976770833333,0.05229248323179434,0.0027316718017204307,11.064453300188982,0,0.8,0,5,1.0,0.010678552792110314,7.576517517160136e-05,0.533324251580911,0.9838706299739431,0.9668277621067354,0.9849096722540377,True
heldout,switching_memory,1025,self_model_reset,365.9085625,0.05703715794162769,0.003250226130592822,13.728347016129057,0,0.8,0,5,1.0,0.012396914276073673,9.601668444941843e-05,0.5312768280734133,0.9815505223929766,0.9629229311989725,0.9880810249040416,True
heldout,switching_memory,1026,self_model_reset,403.8054479166667,0.05671898806036476,0.0032139205600602515,14.149724147613739,0,0.6,0,5,1.0,0.013006026569601047,0.00010801538109455256,0.5319669555930358,0.9818691395223746,0.9734944921052605,0.9876960597838154,True
heldout,switching_memory,1027,self_model_reset,421.30990625,0.051688509777783914,0.0026685946337762496,11.475943349701796,0,0.6,0,5,1.0,0.010561096932015419,8.317069478486737e-05,0.5337812147543152,0.9846402759193486,0.9697583761423995,0.9884769627383762,True
heldout,switching_memory,1028,self_model_reset,369.8828125,0.05931520045750078,0.0035154102467604576,12.319935587758918,0,1.0,0,5,1.0,0.012830002009239755,8.714708315202025e-05,0.5283332514499607,0.9798988721439258,0.9665908142138601,0.9870519049937438,True
heldout,switching_memory,1029,self_model_reset,431.7350520833333,0.05668926045379825,0.0032105588450389,13.496099082055972,0,0.8,0,5,1.0,0.011954301124637742,9.793729994987851e-05,0.5300431100437669,0.9820925707749962,0.9681462894658533,0.9884114929535418,True
