controller,seed,family,regime,mean_tracking_loss,tracking_rmse,mean_action_cost,hard_violations,tracking_pass,failure_rate,recovery_fraction,mean_recovery_steps,recovery_censored,initial_tail_loss,return_tail_loss,return_loss_change,mean_stockout,mean_overflow,censored_transition_fraction,action_seconds,learning_seconds,controller_seconds
dense,52005,dynamic_tracking,diagonal,0.001245662697829322,0.035293947042365804,2.7040133609563206,0,True,0.0,1.0,0.6666666666666666,0,6.063504378104932e-05,4.07879175267701e-05,-1.9847126254279223e-05,,,,0.07608851493569091,0.04153190000215545,0.11762041493784636
signed_intensity,52005,dynamic_tracking,diagonal,0.0020237411862654704,0.04498601100637253,2.7700427955722837,0,True,0.0,1.0,0.6666666666666666,0,0.00023355223595200293,0.00030494742437800156,7.139518842599863e-05,,,,0.07266177996643819,0.029742330996668898,0.10240411096310709
hold,52005,dynamic_tracking,misaligned,0.07279798210577207,0.26981101183193407,2.388533475646285,0,False,1.0,0.0,,3,0.09376475048342488,0.09465511662044618,0.0008903661370213006,,,,0.001849040992965456,0.0002685790095711127,0.002117620002536569
paired,52005,dynamic_tracking,misaligned,0.006923830062212171,0.08320955511365369,2.8318648477494923,0,True,0.0,1.0,1.3333333333333333,0,0.0027860191672700787,0.0015124380228533087,-0.00127358114441677,,,,0.0744638539981679,0.029797363044053782,0.10426121704222169
paired_lesion,52005,dynamic_tracking,misaligned,0.00952969777345436,0.09762017093538794,2.9133780368150157,0,True,0.0,1.0,1.3333333333333333,0,0.007082889574146952,0.0026355624152728844,-0.004447327158874068,,,,0.08665210601611761,0.02699814099469222,0.11365024701080984
diagonal,52005,dynamic_tracking,misaligned,0.008432164113059965,0.09182681587129092,2.861491546107472,0,True,0.0,1.0,1.3333333333333333,0,0.002697414454477356,0.002204638048145512,-0.0004927764063318439,,,,0.07546667801216245,0.03038425897830166,0.1058509369904641
shuffled,52005,dynamic_tracking,misaligned,0.00779797558570652,0.08830614693047432,2.8387918948859237,0,True,0.0,1.0,1.3333333333333333,0,0.0024456619375083062,0.0020837288816198223,-0.000361933055888484,,,,0.07683522892330075,0.0278560199731146,0.10469124889641535
dense,52005,dynamic_tracking,misaligned,0.0024413330346611736,0.0494098475474391,2.7152799590642296,0,True,0.0,1.0,1.3333333333333333,0,6.906127123464875e-05,5.676471040597777e-05,-1.2296560828670978e-05,,,,0.0686182400022517,0.02783046798867872,0.09644870799093042
signed_intensity,52005,dynamic_tracking,misaligned,0.006923830062212171,0.08320955511365369,2.8318648477494923,0,True,0.0,1.0,1.3333333333333333,0,0.0027860191672700787,0.0015124380228533087,-0.00127358114441677,,,,0.07339124403370079,0.02884958295180695,0.10224082698550774
zero,52005,dynamic_tracking,misaligned,0.15391379279068057,0.3923184838758946,0.0,0,False,1.0,0.0,,3,0.15322039661412987,0.15363623998623455,0.0004158433721046795,,,,0.0016404009656980634,0.00025912698038155213,0.0018995279460796155
zero,52005,cooperative_inventory,paired,0.08354945286475839,0.2890492222178748,0.0,0,False,1.0,0.0,,3,0.08741961931097839,0.08741961931097839,0.0,0.011761735937101074,0.0,0.9580078125,0.0015902979939710349,0.00023459002113668248,0.0018248880151077174
hold,52005,cooperative_inventory,paired,0.045327614468809875,0.21290282870081806,2.375130127018686,0,False,1.0,0.3333333333333333,0.0,2,0.049425135935384515,0.04565676125548884,-0.0037683746798956724,0.0005164626782957841,0.0,0.033203125,0.0018255949835292995,0.00023854296887293458,0.002064137952402234
paired,52005,cooperative_inventory,paired,0.009503680269359537,0.0974868210034543,3.1835913933457913,0,True,0.0,1.0,4.666666666666667,0,0.0005540504258051436,0.000123358369278395,-0.00043069205652674855,0.0017156689602181997,0.0017133016674849228,0.181640625,0.10207762003119569,0.018938970926683396,0.12101659095787909
paired_lesion,52005,cooperative_inventory,paired,0.009748035036095754,0.09873213780778654,3.2135398595131344,0,True,0.0,1.0,4.666666666666667,0,0.0006319772516281309,0.0019135270908887296,0.0012815498392605988,0.0017787133656841998,0.0015903852086454335,0.267578125,0.09260569207253866,0.016900721995625645,0.1095064140681643
diagonal,52005,cooperative_inventory,paired,0.009623679184467604,0.09810035262152529,3.1907607155734725,0,True,0.0,1.0,4.666666666666667,0,0.0008835400889313554,0.000809189060343077,-7.43510285882784e-05,0.0018092442276981479,0.0016168292545169138,0.2529296875,0.09100904098158935,0.016766598040703684,0.10777563902229303
shuffled,52005,cooperative_inventory,paired,0.009944333574782393,0.09972127944818193,3.112752340305734,0,True,0.0,1.0,5.0,0,0.0003598738728717249,0.0004917723243547242,0.0001318984514829993,0.0022330806578222044,0.0017011433016133927,0.279296875,0.08800240200798726,0.019795153915765695,0.10779755592375295
dense,52005,cooperative_inventory,paired,0.009401815498770403,0.09696295941631733,3.122870104273323,0,True,0.0,1.0,4.666666666666667,0,0.00017553393792161178,6.586431028179153e-05,-0.00010966962763982025,0.0016490294913768214,0.0014830953590718652,0.19140625,0.0845239470290835,0.018486884000594728,0.10301083102967823
signed_intensity,52005,cooperative_inventory,paired,0.009503680269359537,0.0974868210034543,3.1835913933457913,0,True,0.0,1.0,4.666666666666667,0,0.0005540504258051436,0.00012335836927839514,-0.00043069205652674844,0.0017156689602182001,0.0017133016674849223,0.181640625,0.0992222400236642,0.019194915003026836,0.11841715502669103
hold,52005,cooperative_inventory,diagonal,0.049069139843389994,0.22151555214790222,2.375130127018686,0,False,1.0,0.3333333333333333,0.0,2,0.05691737181903948,0.05414332026670497,-0.002774051552334511,0.0003872863270961962,0.0,0.0263671875,0.0017730019899317995,0.0002459589741192758,0.0020189609640510753
paired,52005,cooperative_inventory,diagonal,0.008388516804209989,0.09158884650551065,3.139965425557797,0,True,0.0,1.0,4.333333333333333,0,0.0004433352990846633,0.0001513259474452279,-0.00029200935163943537,0.0010722807844947492,0.0007761388547659674,0.193359375,0.08974443702754797,0.01834021402464714,0.10808465105219511
paired_lesion,52005,cooperative_inventory,diagonal,0.00858479689608933,0.09265417905356094,3.219916619684395,0,True,0.0,1.0,4.666666666666667,0,0.0006987836860204859,0.0003943174608838022,-0.0003044662251366837,0.0006770909441966798,0.0009306683273197389,0.1318359375,0.10572151395172114,0.019244796021666843,0.12496630997338798
diagonal,52005,cooperative_inventory,diagonal,0.008457070080099124,0.09196232967959829,3.1976764758581395,0,True,0.0,1.0,4.333333333333333,0,0.0007919662280156317,0.00033363681717934774,-0.000458329410836284,0.0006571995574800504,0.0008343053543100097,0.1220703125,0.109708908952598,0.021226857010333333,0.13093576596293133
shuffled,52005,cooperative_inventory,diagonal,0.008343772273926704,0.09134425145528702,3.1757342386962617,0,True,0.0,1.0,4.333333333333333,0,0.0004269990201650652,0.0001465117608866782,-0.000280487259278387,0.0008638304591533353,0.0010724007758118252,0.173828125,0.08653216699894983,0.01724089698836906,0.10377306398731889
dense,52005,cooperative_inventory,diagonal,0.008261882841290414,0.09089489997403823,3.130281152995221,0,True,0.0,1.0,4.333333333333333,0,0.00015404821883049282,7.73910538083007e-05,-7.665716502219211e-05,0.0012200430554164287,0.0011594562578997208,0.2294921875,0.0941736699314788,0.020208272013405804,0.1143819419448846
signed_intensity,52005,cooperative_inventory,diagonal,0.00838851680420999,0.09158884650551065,3.139965425557797,0,True,0.0,1.0,4.333333333333333,0,0.0004433352990846634,0.00015132594744522783,-0.00029200935163943554,0.0010722807844947492,0.0007761388547659668,0.193359375,0.09121535396843683,0.01787527898704866,0.10909063295548549
zero,52005,cooperative_inventory,diagonal,0.07619755205340487,0.27603904081380387,0.0,0,False,1.0,0.3333333333333333,0.0,2,0.08062996906043068,0.08062996906043068,0.0,0.011761735937101074,0.0,0.9580078125,0.0019806249692919664,0.0002599379949970171,0.0022405629642889835
paired,52005,cooperative_inventory,misaligned,0.010566394539748003,0.10279296931088236,3.1923790820243436,0,True,0.0,1.0,4.666666666666667,0,0.0004613371265029169,0.0002068892370036976,-0.0002544478894992193,0.0022744874755547127,0.001305478914577866,0.2353515625,0.09449756103276741,0.01653261399042094,0.11103017502318835
paired_lesion,52005,cooperative_inventory,misaligned,0.010919454019611766,0.10449619141199246,3.181593153305111,0,True,0.0,1.0,4.666666666666667,0,0.0006739023147963369,0.0011945577173341137,0.0005206554025377768,0.0022870555081631093,0.0009057989663033202,0.2177734375,0.09457905399904121,0.017660710000200197,0.1122397639992414
diagonal,52005,cooperative_inventory,misaligned,0.01043807197790337,0.10216688298026602,3.1639131418496556,0,True,0.0,1.0,4.666666666666667,0,0.0008349072596115317,0.0006670569076745185,-0.00016785035193701316,0.002302372432852985,0.0009694781464427096,0.2255859375,0.0897367670404492,0.018153457051084843,0.10789022409153404
shuffled,52005,cooperative_inventory,misaligned,0.010587821840833442,0.10289714204405019,3.142733589755192,0,True,0.0,1.0,5.333333333333333,0,0.0003013672249443632,0.000545578397095927,0.0002442111721515638,0.0024462766232615524,0.0011308885670684504,0.2568359375,0.09167594500468113,0.026600180986861233,0.11827612599154236
dense,52005,cooperative_inventory,misaligned,0.01004597159558231,0.10022959440994615,3.142526953483002,0,True,0.0,1.0,4.666666666666667,0,0.0003629612003306219,8.72390057547186e-05,-0.0002757221945759033,0.0022479885932801865,0.0013591161916964999,0.2158203125,0.09725901897763833,0.018202928949904162,0.1154619479275425
signed_intensity,52005,cooperative_inventory,misaligned,0.010566394539748003,0.10279296931088236,3.1923790820243436,0,True,0.0,1.0,4.666666666666667,0,0.000461337126502917,0.00020688923700369779,-0.0002544478894992192,0.0022744874755547127,0.0013054789145778658,0.2353515625,0.0964514979859814,0.016973254954791628,0.11342475294077303
zero,52005,cooperative_inventory,misaligned,0.08403696640994927,0.28989130102496913,0.0,0,False,1.0,0.0,,3,0.09261740146738108,0.09261740146738108,0.0,0.011761735937101074,0.0,0.9580078125,0.0020427910203579813,0.0003019800496986136,0.002344771070056595
hold,52005,cooperative_inventory,misaligned,0.047628418178368,0.2182393598285332,2.375130127018686,0,False,1.0,0.3333333333333333,1.0,2,0.05578899619573971,0.05126343908257579,-0.004525557113163922,0.0005164626782957841,0.0,0.033203125,0.0017282520348089747,0.00024381096591241658,0.0019720630007213913
zero,52006,dynamic_tracking,paired,0.22472649716087378,0.4740532640546564,0.0,0,False,1.0,0.0,,3,0.20470132831494822,0.20439362980581186,-0.0003076985091363671,,,,0.0016191039903787896,0.0003041740201297216,0.0019232780105085112
hold,52006,dynamic_tracking,paired,0.09558093708797136,0.3091616682060882,2.204798063871844,0,False,1.0,0.0,,3,0.09412703229028004,0.09294541355603893,-0.0011816187342411077,,,,0.0016469519905513152,0.00022969394194660708,0.0018766459324979223
paired,52006,dynamic_tracking,paired,0.00989424316242088,0.0994698103065492,2.687787088687809,0,True,0.0,1.0,5.0,0,0.0007874328708497139,0.002083939155782655,0.0012965062849329412,,,,0.06663407304586144,0.02712463997886516,0.0937587130247266
paired_lesion,52006,dynamic_tracking,paired,0.018464988782064706,0.1358859403399215,2.77041848105615,0,True,0.0,1.0,4.333333333333333,0,0.012917764295064842,0.008780873107886406,-0.004136891187178436,,,,0.06677777092409087,0.025427715969271958,0.09220548689336283
diagonal,52006,dynamic_tracking,paired,0.013509425565597281,0.11623005448504824,2.660634835523692,0,True,0.0,1.0,5.0,0,0.0033411013531573935,0.005736952108990086,0.0023958507558326926,,,,0.07095269701676443,0.025198619936418254,0.09615131695318269
shuffled,52006,dynamic_tracking,paired,0.007759574203663333,0.0880884453470677,2.699500758537474,0,True,0.0,1.0,2.3333333333333335,0,0.003092987431655664,0.002680638620311272,-0.00041234881134439216,,,,0.06832809100160375,0.038568875010241754,0.1068969660118455
dense,52006,dynamic_tracking,paired,0.0032548578797946515,0.057051361769853065,2.6306630686521624,0,True,0.0,1.0,1.6666666666666667,0,0.00010844414386175646,5.720439536710224e-05,-5.123974849465422e-05,,,,0.06753802095772699,0.027842306990351062,0.09538032794807805
signed_intensity,52006,dynamic_tracking,paired,0.00989424316242088,0.0994698103065492,2.687787088687809,0,True,0.0,1.0,5.0,0,0.0007874328708497139,0.002083939155782655,0.0012965062849329412,,,,0.06874926306045381,0.026625735976267606,0.09537499903672142
hold,52006,dynamic_tracking,diagonal,0.08239903314301283,0.2870523177802486,2.204798063871844,0,False,1.0,0.0,,3,0.09300834632189466,0.09205863118655488,-0.0009497151353397709,,,,0.0018362189584877342,0.00023761003831168637,0.0020738289967994206
paired,52006,dynamic_tracking,diagonal,0.0026824132088614713,0.051792018775690445,2.6694232211814186,0,True,0.0,1.0,1.0,0,0.0005861654498867585,0.0003267912810374961,-0.0002593741688492624,,,,0.06732702694716863,0.02570362800906878,0.09303065495623741
paired_lesion,52006,dynamic_tracking,diagonal,0.005294363330123496,0.07276237578669004,2.7905280987170817,0,True,0.0,1.0,1.0,0,0.0051201627151202436,0.00045247903975109737,-0.004667683675369147,,,,0.06749039099668153,0.025583676018868573,0.0930740670155501
diagonal,52006,dynamic_tracking,diagonal,0.003206002204059743,0.056621570130646705,2.707267693145578,0,True,0.0,1.0,1.0,0,0.0009756304801182143,0.0003083630835775443,-0.00066726739654067,,,,0.0664140719381976,0.024539917038055137,0.09095398897625273
shuffled,52006,dynamic_tracking,diagonal,0.0023777992322213735,0.04876268278326546,2.671408745392834,0,True,0.0,1.0,1.0,0,0.0005909827785308093,0.00021258033804538625,-0.000378402440485423,,,,0.07148526096716523,0.025237805042706896,0.09672306600987213
dense,52006,dynamic_tracking,diagonal,0.0018656621769042856,0.043193311714943616,2.615128821663623,0,True,0.0,1.0,1.6666666666666667,0,0.0001221924050156796,4.3132092535610325e-05,-7.906031248006928e-05,,,,0.0811447050436982,0.02822858797298977,0.10937329301668797
signed_intensity,52006,dynamic_tracking,diagonal,0.0026824132088614713,0.051792018775690445,2.6694232211814186,0,True,0.0,1.0,1.0,0,0.0005861654498867585,0.0003267912810374961,-0.0002593741688492624,,,,0.0713140069419751,0.029089388997817878,0.10040339593979297
zero,52006,dynamic_tracking,diagonal,0.1782785648193009,0.4222304641061572,0.0,0,False,1.0,0.0,,3,0.1814456687667231,0.18132128038122475,-0.0001243883854983585,,,,0.0016740769715397619,0.0002551760262576863,0.0019292529977974482
paired,52006,dynamic_tracking,misaligned,0.0071182552236014095,0.08436975301375138,2.667463138887861,0,True,0.0,1.0,2.3333333333333335,0,0.0023195920663690883,0.0015456788577124414,-0.0007739132086566469,,,,0.0680965789797483,0.025990505986555945,0.09408708496630425
paired_lesion,52006,dynamic_tracking,misaligned,0.012071367329260568,0.10986977441162137,2.7727326768988885,0,True,0.0,1.0,1.3333333333333333,0,0.012637961862410363,0.004774173756671915,-0.00786378810573845,,,,0.11174596897762967,0.057123077029245906,0.16886904600687558
diagonal,52006,dynamic_tracking,misaligned,0.008543089528103063,0.0924288349385789,2.6787285706900406,0,True,0.0,1.0,1.3333333333333333,0,0.0031422885956243355,0.0027418343275258878,-0.0004004542680984477,,,,0.06581239703518804,0.025089031987590715,0.09090142902277876
shuffled,52006,dynamic_tracking,misaligned,0.007006064327513601,0.08370223609625731,2.69282747974211,0,True,0.0,1.0,1.3333333333333333,0,0.002679056462934543,0.00252880380044934,-0.000150252662485203,,,,0.06782407701393822,0.026804642999195494,0.09462872001313372
dense,52006,dynamic_tracking,misaligned,0.002802497291674766,0.05293861815040855,2.6225181338675574,0,True,0.0,1.0,1.6666666666666667,0,0.00011301992250994567,5.1611390838785995e-05,-6.140853167115967e-05,,,,0.06741493901063222,0.026303306061890908,0.09371824507252313
signed_intensity,52006,dynamic_tracking,misaligned,0.0071182552236014095,0.08436975301375138,2.667463138887861,0,True,0.0,1.0,2.3333333333333335,0,0.0023195920663690883,0.0015456788577124388,-0.0007739132086566495,,,,0.06919840598129667,0.02717074195970781,0.09636914794100448
zero,52006,dynamic_tracking,misaligned,0.20833057907928543,0.4564324474435241,0.0,0,False,1.0,0.0,,3,0.21485964146403508,0.21474562029733973,-0.0001140211666953439,,,,0.0017075729701900855,0.00038399904588004574,0.002091572016070131
hold,52006,dynamic_tracking,misaligned,0.09227777893046536,0.30377257764726784,2.204798063871844,0,False,1.0,0.0,,3,0.11698380334011274,0.1159958635090576,-0.0009879398310551346,,,,0.0016855959838721901,0.00023957100347615778,0.001925166987348348
hold,52006,cooperative_inventory,paired,0.04947861288626712,0.22243788545629345,2.321268791523813,0,False,1.0,0.0,,3,0.04722073458283922,0.04401435800583553,-0.0032063765770036917,0.0003617796790824062,0.0,0.03125,0.001682743983110413,0.00023486594727728516,0.0019176099303876981
paired,52006,cooperative_inventory,paired,0.011559083008016877,0.10751317597400273,3.0867266667112236,0,True,0.0,1.0,5.666666666666667,0,0.0009324191499319841,0.00018023164019240139,-0.0007521875097395828,0.0022701441488798984,0.0007027172028174595,0.2490234375,0.10137567803030834,0.016843628931383137,0.11821930696169147
paired_lesion,52006,cooperative_inventory,paired,0.011893877677190207,0.10905905591554609,3.275334112776772,0,True,0.0,1.0,5.333333333333333,0,0.0005199196589098161,0.0014852568384432236,0.0009653371795334075,0.0021727899750874505,0.001963264580685166,0.3046875,0.10878136898827506,0.016711108029994648,0.1254924770182697
diagonal,52006,cooperative_inventory,paired,0.0117520281153351,0.10840677153819821,3.203389117382718,0,True,0.0,1.0,5.333333333333333,0,0.0009184284889635855,0.0007568099009871941,-0.0001616185879763914,0.002061517930108532,0.001265457820983972,0.3095703125,0.12124056697939523,0.017460944938648026,0.13870151191804325
shuffled,52006,cooperative_inventory,paired,0.011858852403229307,0.10889835812917156,3.154073859114267,0,True,0.0,1.0,5.333333333333333,0,0.0008049706353301382,0.00048485181363334045,-0.0003201188216967978,0.002119185529922213,0.0009391231332391945,0.3232421875,0.11173177598539041,0.016504380975675303,0.12823615696106572
dense,52006,cooperative_inventory,paired,0.011632565696021262,0.1078543726328296,3.0709840744780648,0,True,0.0,1.0,5.666666666666667,0,0.000372108014494726,7.884569338653178e-05,-0.00029326232110819426,0.002093191827958801,0.0008773770741507158,0.25390625,0.1034201789443614,0.017396651033777744,0.12081682997813914
signed_intensity,52006,cooperative_inventory,paired,0.011559083008016873,0.10751317597400271,3.086726666711223,0,True,0.0,1.0,5.666666666666667,0,0.000932419149931984,0.00018023164019240144,-0.0007521875097395825,0.0022701441488798984,0.0007027172028174595,0.2490234375,0.12213891496503493,0.028478745982283726,0.15061766094731865
zero,52006,cooperative_inventory,paired,0.09876858159825919,0.3142746913104191,0.0,0,False,1.0,0.0,,3,0.09274811501279837,0.09274811501279837,0.0,0.010918193722747835,0.0,0.9619140625,0.0017604390232008882,0.0002673870403668843,0.0020278260635677725
paired,52006,cooperative_inventory,diagonal,0.009537365031781472,0.09765943391081822,3.146371705468101,0,True,0.0,1.0,5.0,0,0.0006103211925373199,7.246455560042769e-05,-0.0005378566369368922,0.001169145311530007,0.0010102871837347196,0.265625,0.10796626997034764,0.018701896995480638,0.12666816696582828
paired_lesion,52006,cooperative_inventory,diagonal,0.00985211459038253,0.09925781878714911,3.228291455859895,0,True,0.0,1.0,5.333333333333333,0,0.00033668793915051025,0.00024182507074261688,-9.486286840789337e-05,0.0008192179763231815,0.0010873453484224354,0.1767578125,0.11050691300624749,0.018379239038040396,0.12888615204428788
diagonal,52006,cooperative_inventory,diagonal,0.009711320287328786,0.09854603131191426,3.1950839178789625,0,True,0.0,1.0,5.0,0,0.0004058017855213344,0.0002336683999604782,-0.0001721333855608562,0.0008144068077055653,0.0009887538373000008,0.1748046875,0.1124632399805705,0.018339154950808734,0.13080239493137924
shuffled,52006,cooperative_inventory,diagonal,0.00981286141096102,0.0990598880019608,3.176002552380085,0,True,0.0,1.0,5.0,0,0.00037922285407307054,0.00012998512404582664,-0.00024923773002724387,0.0009506828094631803,0.0009753905545935195,0.2177734375,0.10480017498775851,0.017185007003718056,0.12198518199147657
dense,52006,cooperative_inventory,diagonal,0.009795263777592149,0.09897102493958597,3.1196014849360347,0,True,0.0,1.0,5.333333333333333,0,0.00045702172328302164,4.1151603176446533e-05,-0.0004158701201065751,0.0012624441275632412,0.0010121794986617462,0.2919921875,0.09603691599477315,0.016210638015763834,0.11224755401053699
signed_intensity,52006,cooperative_inventory,diagonal,0.009537365031781472,0.09765943391081822,3.146371705468101,0,True,0.0,1.0,5.0,0,0.0006103211925373199,7.246455560042814e-05,-0.0005378566369368918,0.001169145311530007,0.0010102871837347187,0.265625,0.09812109899212373,0.015730974926555064,0.1138520739186788
zero,52006,cooperative_inventory,diagonal,0.08809055945274899,0.29680053816115126,0.0,0,False,1.0,0.0,,3,0.08067035615410928,0.08067035615410928,0.0,0.010918193722747835,0.0,0.9619140625,0.0017399450007360429,0.0002591790253063664,0.0019991240260424092
hold,52006,cooperative_inventory,diagonal,0.053749841918709726,0.23184012146026348,2.321268791523813,0,False,1.0,0.3333333333333333,0.0,2,0.056982672670664175,0.056413000416563885,-0.0005696722541002897,0.000213861218980393,0.0,0.0234375,0.0016849580424604937,0.00024649400438647717,0.001931452046846971
paired_lesion,52006,cooperative_inventory,misaligned,0.01100846386583588,0.10492122695544444,3.2073103429372756,0,True,0.0,1.0,5.0,0,0.000812178065657636,0.0008502175456120469,3.803947995441087e-05,0.002322576278834002,0.0014291148984761333,0.2978515625,0.10265844002424274,0.016241432982496917,0.11889987300673965
diagonal,52006,cooperative_inventory,misaligned,0.010694510688609719,0.10341426733584548,3.1524017320284914,0,True,0.0,1.0,5.0,0,0.0009609090769156269,0.000420834961651344,-0.0005400741152642829,0.002347001994066784,0.001272982986842544,0.2998046875,0.09406529195257463,0.01637103500252124,0.11043632695509586
shuffled,52006,cooperative_inventory,misaligned,0.010580528137048257,0.10286169421630317,3.1598435899986637,0,True,0.0,1.0,5.0,0,0.0006704266157141597,0.0005869743052967824,-8.345231041737727e-05,0.0017863064497215535,0.0010988965692183732,0.2900390625,0.089989971012983,0.016622808063402772,0.10661277907638578
dense,52006,cooperative_inventory,misaligned,0.009797051124535753,0.09898005417525166,3.138286963895015,0,True,0.0,1.0,4.666666666666667,0,0.0009521386269416993,9.948446652222498e-05,-0.0008526541604194744,0.0011686208217835893,0.0008460431085974185,0.166015625,0.09082083000976127,0.01767149701481685,0.10849232702457812
signed_intensity,52006,cooperative_inventory,misaligned,0.010268427117432637,0.10133324783817321,3.1131047649713945,0,True,0.0,1.0,4.666666666666667,0,0.0008237781350163122,0.00010055423485101875,-0.0007232239001652935,0.0023486580264828376,0.0013273549887544312,0.32421875,0.1251987600553548,0.019907729038095567,0.14510648909345036
zero,52006,cooperative_inventory,misaligned,0.09397923041187856,0.30656032100041675,0.0,0,False,1.0,0.0,,3,0.08584384280321589,0.08584384280321589,0.0,0.010918193722747835,0.0,0.9619140625,0.001722130982670933,0.00026975101354764774,0.0019918819962185808
hold,52006,cooperative_inventory,misaligned,0.04618268593820554,0.2149015726750401,2.321268791523813,0,False,1.0,0.0,,3,0.04396065376645279,0.040682043080296784,-0.0032786106861560083,0.0003617796790824062,0.0,0.03125,0.0017401890072505921,0.00024965800548670813,0.0019898470127373002
paired,52006,cooperative_inventory,misaligned,0.010268427117432637,0.10133324783817321,3.113104764971394,0,True,0.0,1.0,4.666666666666667,0,0.0008237781350163121,0.00010055423485101885,-0.0007232239001652933,0.002348658026482838,0.0013273549887544314,0.32421875,0.09718339808023302,0.015524913011176977,0.11270831109141
